created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Thu May 25 07:24:53 +0000 2023;1661634426013630500;1661634426013630464;"Anak2 milenia dukung sosok presiden Indonesia yg masyarakat nyaman, Kerenin Indonesia UrusanGue itulah bentuk dukungan cermat ke pak pakprabowo-s.\n\n#KerennyaBarengPS08 https://t.co/MhUr332IDY";0;0;0;0;;in;1661180965501431808;1661634426013630500;1661634426013630464;"https://pbs.twimg.com/media/Fw9Ps0maMAEb2At.jpg";"photo";FadiyahFadiyaah
Thu May 25 07:25:51 +0000 2023;1661634671191675000;1661634671191674880;"@VIVAcoid Mana ada presiden RI itu keturunan asing, semua asli pribumi https://t.co/c7fPfrHcQE";0;0;0;0;;in;1501642206586630145;1661292337891512300;1661292337891512320;"https://pbs.twimg.com/ext_tw_video_thumb/1661634529231273987/pu/img/Eo2Rek4ursXYHnhk.jpg";"photo";noviantoirfan75
Thu May 25 07:24:21 +0000 2023;1661634292911603700;1661634292911603712;"@BennyHarmanID Nah lho, kalau bukan wewenang MK berarti ya hrus di urus nih. Klo di diemin, bisa2 tiba2 masa jabatan presiden nambah lgi tuh. Parah";0;0;0;0;;in;1452282201366728724;1661621697227915300;1661621697227915264;"";"";tidiono
Thu May 25 07:25:14 +0000 2023;1661634513641050000;1661634513641050125;"@kegblgnunfaedh pak presiden lsg jemput pak dg pesawat merahnya, masa masuk got mau urus warga kesusahan lama amat";0;0;0;0;;in;1660924900196904963;1661365639611818000;1661365639611817984;"";"";Cobra_asia2024
Thu May 25 07:25:02 +0000 2023;1661634463976280000;1661634463976280065;"@ya_begitudeh @awemany Wkk, jalan propinsi yg berubah status dibangun presiden/gub/bupati sebelumnya, atau bahkan jaman Daendels.wkkk";0;0;0;0;;in;1023955650307452928;1661574026450595800;1661574026450595841;"";"";wahyonoisnaeni1
Thu May 25 07:24:01 +0000 2023;1661634208715120600;1661634208715120641;"@MarahIchsan @jokowi @KemenPU udah brp kali ganti presiden ya? pak jokowi msh ada setahun kurang...semoga yg tdk pernah dilakukan presiden2 sblmnya mjd PR yg hrs dikerjakan buat akhir masa jabatan pemerintahan skg ya..💪💪";0;1;0;1;;in;1603596405460725762;1661628213033078800;1661628213033078784;"";"";PakJenggot___
Thu May 25 07:24:19 +0000 2023;1661634284946624500;1661634284946624513;"@infomilanid @antaranews milan kena mulu karna berlusconi nyari suara itu waktu jadi presiden milan wkwkwk kriminal juga 🤣";0;0;0;0;;in;103474179;1661598804972572700;1661598804972572673;"";"";RianoToreno
Thu May 25 07:23:39 +0000 2023;1661634114997592000;1661634114997592065;"Hebatnya walikota solo itu apa? Anak presiden doang kan? Walikota di Indonesia itu banyak. Kenapa dia doang yg disorot? Jaga kekuasaan? Tai!";0;0;0;0;;in;308834392;1661634114997592000;1661634114997592065;"";"";xazysfvckisalx
Thu May 25 07:24:00 +0000 2023;1661634202004250600;1661634202004250624;"@blckrem mau jg dong dikasih ka yot 👉👈";0;0;0;0;;in;1307985680635555840;1661627329553240000;1661627329553240066;"";"";veyourbaebae
Thu May 25 07:25:04 +0000 2023;1661634473627369500;1661634473627369473;"@alisyarief Survey taik, ga' ada yg percaya tuch... yg jelas 85% rakyat lndonesia mendukung Anis RB sbg Presiden di 2024.";0;0;0;0;;in;1447540343402946564;1661512506903515100;1661512506903515136;"";"";2001Tgk
Thu May 25 07:26:00 +0000 2023;1661634705740136400;1661634705740136448;"Ngeri baru jadi relawan suka lapor2 maka dari itu jangan sampai Ganjar Presiden gaisss \n\nBareskrim Tolak Laporan Relawan Ganjar soal Anies Bandingkan Jokowi dan SBY https://t.co/HF0VUOxl4i";0;0;0;0;;in;238077282;1661634705740136400;1661634705740136448;"";"";wilijantoEP
Thu May 25 07:24:31 +0000 2023;1661634334468771800;1661634334468771841;"@Yontayozhi ngeri ngeri sedap, liat senyumnya presiden jokowi";0;0;0;0;;in;1570053277722775554;1661009525128958000;1661009525128957953;"";"";BundaRestu7
Thu May 25 07:23:46 +0000 2023;1661634143879561200;1661634143879561217;"@KakekHalal Jangan2 kl GP jadi presiden misi utamanya mensosialisasikan rakyat sering2 lihat bokep dan akan banyak bintang porno yg berkunjung ke negeri ini..... Aancoooor";0;0;0;0;;in;500314927;1661234790836875300;1661234790836875264;"";"";MarabiAl
Thu May 25 07:21:02 +0000 2023;1661633457745952800;1661633457745952768;"Sudah lama tidak terlalu mengikuti informasi politik Indonesia, khususnya isu pilpres. \n\nEntah ini kurang baik atau tidak, tapi seharusnya sebagai warga negara yg baik harus mengikuti proses ini\n\nKarena sangat penting untk menentukan siapa yg pantas menjadi presiden setelah pakwi";0;0;0;1;;in;907256184721227777;1661633457745952800;1661633457745952768;"";"";Ridwanputra98
Thu May 25 07:21:00 +0000 2023;1661633447960649700;1661633447960649728;"@bentangnegeri The only one. Org satu2nya yg bisa mukul2 presiden https://t.co/yvwZgaDoSb";0;0;0;1;;in;404021762;1661437499284267000;1661437499284267008;"https://pbs.twimg.com/tweet_video_thumb/Fw9OyoTaUAIWgFn.jpg";"photo";CaraBellaDonna
Thu May 25 07:22:40 +0000 2023;1661633869328830500;1661633869328830464;"@PutraErlangga95 Yg satu jd cawapres atas kemauan bpk presiden";0;0;0;0;;in;1441291380815327239;1661406165904035800;1661406165904035840;"";"";espete812
Thu May 25 07:21:15 +0000 2023;1661633509604360200;1661633509604360195;"@aniesbaswedan Anis presiden. \nPrioritas pertama membangun Negara YAMAN\nMenaturalisasi sebanyak banyaknya penduduk YAMAN menjadi WNI";0;0;0;0;;in;884628118949961728;1661615129165955000;1661615129165955072;"";"";ManikMa39419591
Thu May 25 07:20:45 +0000 2023;1661633387642368000;1661633387642368000;"Ibu Ainun Habibie meyakini bahwa Anies pantas mejadi presiden Indonesia dengan kepemimpinan nahkodanya";0;0;0;0;;in;1498102544119504898;1661633387642368000;1661633387642368000;"";"";DwikasariH
Thu May 25 07:22:58 +0000 2023;1661633945350590500;1661633945350590465;"@Widyarenee Bayangkan klo onta dongo klo jadi presiden";0;0;0;0;;in;1275783431188705282;1661561463499284500;1661561463499284481;"";"";ordinaripipel12
Thu May 25 07:21:06 +0000 2023;1661633473462038500;1661633473462038529;"@98SGHOTIC maluu njir 😩";0;0;0;0;;in;1307985680635555840;1661596656377413600;1661596656377413633;"";"";veyourbaebae
Thu May 25 07:21:56 +0000 2023;1661633684414537700;1661633684414537728;"@tvOneNews Jangan coba mengingatkan lembaga lain, tapi ingatkan pada diri sendiri bahwa anda itu "Presiden Negara Republik Indonesia" bukan "Presiden Partai Bendera Merah"!!!";0;0;0;0;;in;1577233586490515456;1661251334006521900;1661251334006521856;"";"";junior_hsb11
Thu May 25 07:21:39 +0000 2023;1661633610984861700;1661633610984861699;"Weh kok😂😂😂🫣🫣 Kampanye aja belum, pemilu aja belum, Sudah di tetap kan.... Jadi presiden... 😂😂😂 Cc pak @jokowi , @bawaslu_RI .... 😂🫣🫣 lokasi Natar Lampung.... https://t.co/YLD2wg6MkT";0;0;0;0;;in;1480752224603045891;1661633610984861700;1661633610984861699;"https://pbs.twimg.com/media/Fw9O9n8aYAE9_K6.jpg";"photo";Arto56717673
Thu May 25 07:21:10 +0000 2023;1661633488725119000;1661633488725118979;"Upaya Menangkan Pemilu 2024, DPC PDI Perjuangan Kota Bekasi Panaskan Mesin Partai\n\nDPC PDI Perjuangan Kota Bekasi mulai panaskan mesin partai. Termasuk mendukung bakal calon presiden (capres) Ganjar Pranowo dengan membranding sejumlah atribut dan kantor-kantor partai di tingkat… https://t.co/qg2tHnAiXl";0;0;1;3;;in;153407983;1661633488725119000;1661633488725118979;"https://pbs.twimg.com/media/Fw9NCL4aQAAEskQ.jpg";"photo";PDI_Perjuangan
Thu May 25 07:20:18 +0000 2023;1661633274022858800;1661633274022858753;"Sejumlah nama kandidat calon wakil presiden (cawapres) untuk mendampingi Ganjar Pranowo muncul berdasarkan hasil survei Litbang Kompas pada 29 April-10 Mei 2023.\n\nDua nama, @ridwankamil dan Sandiaga Uno, memperoleh suara teratas. https://t.co/RkFPWpZNAl";0;1;0;0;;in;1323137328882200577;1661633274022858800;1661633274022858753;"";"";maryadi_iwan
Thu May 25 07:21:29 +0000 2023;1661633569087955000;1661633569087954951;"@iurbellvyst takut yoongi knp knp 😞";0;1;0;0;;in;1307985680635555840;1661596656377413600;1661596656377413633;"";"";veyourbaebae
Thu May 25 07:22:27 +0000 2023;1661633813003505700;1661633813003505664;"@BungkusTukang @aniesbaswedan Mantan akademisi dan lulusan luar negeri tapi pakek data bullshit. Yg gini mau jd presiden? Muke lu jauh @aniesbaswedan";0;0;0;0;;in;154755847;1661594160120627200;1661594160120627200;"";"";liechaikha_yoza
Thu May 25 07:21:31 +0000 2023;1661633579594711000;1661633579594711040;"@dreamy_lofoten @tanyakanrl Tapi jangan salah presiden kita banyakan gemini:), artist tv banyakan Gemini:), mereka menguasai dunia";0;1;0;0;;in;1147521147774197760;1661209161982685200;1661209161982685184;"";"";zzvdss
Thu May 25 07:21:59 +0000 2023;1661633696624160800;1661633696624160769;"@Andika74522181 @Dennysiregar7 @Gerindra Emang bisa ya satu parpol nyalonin bwt presiden banyak?";0;0;0;0;;in;1105363393106522112;1661585215519854600;1661585215519854592;"";"";Toni7216
Thu May 25 07:22:08 +0000 2023;1661633733894733800;1661633733894733825;"@jokowi dengan kerendahan hati saya mengharapkan bantuan Bapak Presiden Jokowi yang terhormat untuk membantu saya dalam proses hukum pelecehan anak di bawah umur , yaitu anak saya sendiri , saya mohon dengan sangat Bapak membaca surat terbuka ini , https://t.co/jqajOC2Lzd";0;0;0;0;;in;1661630646488530944;1661633733894733800;1661633733894733825;"";"";butuhhukumadil
Thu May 25 07:21:09 +0000 2023;1661633484744712200;1661633484744712193;"@StefanAntonio__ @aniesbaswedan Yg udah jadi presiden aja bisa ga baca saat dia ttd 🤣. \n\nIni baru persepsi kementrian udah lgsg ditelen. \nKalo mmg lo dijalan yg bener, cari tau dulu dari sisi Anies, mksdnya apa. \nEh tp emg niatnya cuma nyudutin Anies doang sih ya, jd ngerasa bener sendiri.";0;0;0;0;;in;1649083147718631425;1661583584438947800;1661583584438947840;"";"";RoniAndriani14
Thu May 25 07:20:32 +0000 2023;1661633330683732000;1661633330683731969;"@KakekHalal Tenaang.. bisa tidur nyenyak.. sudah jadi presiden survey.. tak perlu lagi cawe-cawe..?";0;0;0;0;;in;380212656;1661380030759305200;1661380030759305224;"";"";azhar_can
Thu May 25 07:19:52 +0000 2023;1661633164220182500;1661633164220182528;"@wortelbuncis2 @Dennysiregar7 @Gerindra Lah LAWAK 😂😂 @ordinary_sang  lu tau berapa umur Presiden Trump mekdi, lu pikir dia om om sugar yang masih muda?";0;0;0;0;;in;1644354892402929664;1661585215519854600;1661585215519854592;"";"";jonitexas_
Thu May 25 07:20:15 +0000 2023;1661633258344562700;1661633258344562689;"Martha memutuskan untuk pulang saja daripada mendengarkan orang-orang gila yang bergantian bicara. Ia menyetel musik di kepalanya, membayangkan bagaimana seharusnya presiden negara ini ... menari erotis di depannya.\n\nCerpen Sofiana Martha:\n\nhttps://t.co/cV6FZEdiPB";0;0;1;1;;in;1426085827906478081;1661633258344562700;1661633258344562689;"";"";omongomongcom
Thu May 25 07:20:10 +0000 2023;1661633239977701400;1661633239977701376;"Waduh, @KPK_RI @MahkamahAgung GAJI kalian pakai uang rakyat loh\n\nCC: Bapak Presiden Republik Indonesia Ir. @jokowi @basuki_btp @AhokBasuki_btp";0;0;0;0;;in;609620003;1661633239977701400;1661633239977701376;"";"";Adv_ERAT
Thu May 25 07:19:03 +0000 2023;1661632959538159600;1661632959538159617;"Biografi GUS DUR (18)\n\n"Bahkan pada saat ia (Gus Dur)\nmenjabat sebagai Presiden RI\nsempat muncul anekdot\ntentang 3 misteri Tuhan\nbahwa ada 3 misteri Tuhan\nyang tidak bisa dipahami\natau diketahui manusia\nsebelum hal ini terjadi\nyaitu jodoh, kematian &amp; Gus Dur."\n[Pengantar Redaksi] https://t.co/Xj5jIZPlb2";0;0;0;0;;in;316967999;1661632959538159600;1661632959538159617;"https://pbs.twimg.com/media/Fw9OXtxaQAEvK-j.jpg";"photo";ZafarKhudori
Thu May 25 07:18:48 +0000 2023;1661632893700165600;1661632893700165633;"@tvOneNews Bilang sama anak anak bangsa bahwa presiden kita suka film porno bisa jadi presiden, hobi nonton porno bisa jadi presiden, nilai baik buat moral bangsa Indonesia sesuai dengan nilai Pancasila hahahaha.. itu menandakan pendidikan Indonesia sukses bertaqwa kepada Tuhan YME... 😄😄";0;0;0;0;;in;1490516005441138689;1661576972760404000;1661576972760403970;"";"";Fardi093968381
Thu May 25 07:20:13 +0000 2023;1661633251344273400;1661633251344273408;"@KakekHalal Tujuan jadi presiden kok memberantas radikal. hadeuhh, minimal membangkitkan ekonomi lah boss. Basi itu radikal!";0;0;0;0;;in;1587134936334888960;1661580729476849700;1661580729476849664;"";"";leowiranata13
Thu May 25 07:18:30 +0000 2023;1661632818605334500;1661632818605334543;"@ferizandra anggaran atas nama presiden , kali ?\n\npernah\npihak swasta peroleh utang LN atas jaminan negara RI, \nyang pernah begitu  babe lu kah ? siapa nama babe lu ?\n😁😁";0;0;0;0;;in;624211261;1661516121349185500;1661516121349185537;"";"";a_doni95
Thu May 25 07:19:37 +0000 2023;1661633101150158800;1661633101150158848;"@Heraloebss Semoga ada undang2 kalo mau jadi presiden atau caleg harus ada pengalaman jad pak rt minimal 4 tahun, krn pak rt the real pelayan rakyat....aminkan guys";0;0;0;0;;in;627307532;1661519189335744500;1661519189335744512;"";"";jhonbrut
Thu May 25 07:19:18 +0000 2023;1661633020833730600;1661633020833730562;"Kiprah Prabowo yang berusaha membuat pencak silat mendunia membuatnya didaulat menjadi Presiden Persilat Persekutuan Pencak Silat Antarabangsa yang merupakan organisasi pencak silat dunia.#SemuaDukungPrabowo #IkutPakde Prabowo Subianto";0;1;0;0;;in;1598275455278551041;1661632963191398400;1661632963191398400;"";"";Muhamma48288841
Thu May 25 07:19:01 +0000 2023;1661632947865424000;1661632947865423872;"@tvOneNews Dan aku tidak akan pilih presiden suka nonton bokep tai";0;0;0;0;;in;161611875;1661576972760404000;1661576972760403970;"";"";teh_talua85
Thu May 25 07:18:33 +0000 2023;1661632833448816600;1661632833448816640;"Kata PDIP soal Elektabilitas Ganjar Disalip Prabowo Presiden- Nasional Tempo #MengharumkanBangsa #SemuaDukungPrabowo #SayaSetyoko https://t.co/jfpz8OQAvw";0;0;4;0;;in;2410032319;1661632833448816600;1661632833448816640;"";"";RSeptianEGeo
Thu May 25 07:19:22 +0000 2023;1661633037120180200;1661633037120180224;"Gelar tersebut diberikan atas sumbangsih Presiden Jokowi terhadap pembinaan dan pengembangan pencak silat di Indonesia.#SemuaDukungPrabowo #IkutPakde Prabowo Subianto";0;0;0;0;;in;1598275455278551041;1661632963191398400;1661632963191398400;"";"";Muhamma48288841
Thu May 25 07:20:11 +0000 2023;1661633244620808200;1661633244620808194;"Di tengah maraknya pembangunan jalan tol, Mantan Wakil Presiden Jusuf Kalla menilai perlu ada keseimbangan. Di samping pembangunan jalan tol, pemerintah perlu menyediakan dana untuk perawatan jalan non-tol untuk mengakomodasi mobilitas masyarakat. https://t.co/ns6OyEQSsE https://t.co/WHi3YqI8pJ";0;1;0;0;;in;3306771829;1661633244620808200;1661633244620808194;"https://pbs.twimg.com/media/Fw9OnkBakAEh5bs.jpg";"photo";CNNIDdaily
Thu May 25 07:19:13 +0000 2023;1661632999631487000;1661632999631486982;"@mx00711 @__AnakKolong Koruptor = anjing, yang membela koruptor = tai anjing. Si tai anjing itu membela anjing, apa maksudnya? Lalu kenapa kamu menyalahkan pak presiden? Dasar tai anjing 🐕";0;0;0;0;;in;1407913004125999107;1659888930219782100;1659888930219782145;"";"";TAdwiarto
Thu May 25 07:19:54 +0000 2023;1661633173846122500;1661633173846122498;"@Ganjaran_app @ganjarpranowo Semakin yakin deh gua untuk mendukung Pak Ganjar Pranowo menjadi Presiden Indonesia";0;0;0;0;;in;1599804127919210496;1661628165629034500;1661628165629034496;"";"";ShawnIlham
Thu May 25 07:19:41 +0000 2023;1661633117151727600;1661633117151727617;"@Ganjaran_app @ganjarpranowo Pastinya bila beliau menjadi Presiden RI akan banyak masyarakat yang diperhatikan dan diberi kesejahteraan oleh beliau";0;0;0;0;;in;1599809342840401920;1661628165629034500;1661628165629034496;"";"";Sudarso59
Thu May 25 07:19:07 +0000 2023;1661632974323085300;1661632974323085319;"@AkuTerpesona8 @Quvvatt @Trending_Issue Udah dijelasin aja lo masih bego. \nBerapa hutang awal SBY menjabat presiden dan berapa hutang terakhir SBY menjabat. https://t.co/wsLdnse7Jo";0;1;0;0;;in;984748161980817409;1661571291315585000;1661571291315585024;"https://pbs.twimg.com/media/Fw9OYQWakAIhHs7.jpg";"photo";Anaksemut4
Thu May 25 02:38:53 +0000 2023;1661562453438627800;1661562453438627840;"Ini janggal tapi Ketua KPK dan Ketua MA sekarang sama2 dari Baturaja. Dan akan lebih menarik lagi jika dilihat kedekatan Eks Gub Bengkulu yg mantan terpidana Agusrin Najamudin dgn Ketua MA  Muhammad Syarifuddin.\n\nm*rkus\n https://t.co/nRqMC6P8oi";3;38;263;1001;;in;869327120;1661562453438627800;1661562453438627840;"";"";PartaiSocmed
Thu May 25 07:19:23 +0000 2023;1661633041687801900;1661633041687801857;"@ariarjiwinata02 @musksigit Ada yg gisele ga 😎😎💃💃";0;1;0;2;;in;185897268;1661613519018803200;1661613519018803201;"";"";dgLewa2011
Thu May 25 07:19:20 +0000 2023;1661633029113278500;1661633029113278469;"Sebagai presiden Persilat, Prabowo Subianto pernah memberikan gelar Pendekar Utama kepada Presiden Jokowi.#SemuaDukungPrabowo #IkutPakde Prabowo Subianto";0;1;0;0;;in;1598275455278551041;1661632963191398400;1661632963191398400;"";"";Muhamma48288841
Thu May 25 07:19:08 +0000 2023;1661632978609672200;1661632978609672194;"@zoelfick Berbahaya  klu s anis jadi presiden  bisa 2 perang sodara...calon presiden  merangkap  provokator...";0;0;0;0;;in;1606887454833012737;1661545520270307300;1661545520270307328;"";"";AdeSury47801562
Thu May 25 07:17:13 +0000 2023;1661632497791402000;1661632497791401984;"@Dennysiregar7 Seperti kata bambang pacul,,petugas partai itu hanya tunduk sama pemimpin partai.  Klo pemimpin partai blg A ya hrs A. Walaupun dia terpilih jd presiden yg mengendalikan ya ketua partai. Jd saatnya perubahan jng pilih capres petugas partai.";0;0;0;0;;in;1603719506181820421;1661555485064204300;1661555485064204288;"";"";YanuarAndriyan3
Thu May 25 05:43:37 +0000 2023;1661608943221883000;1661608943221882881;"Tjaaakep…\nKlo ada oknum yang coba mempermainkan Hukum, Rujak aja Pak…\n\nKapolda Metro Cek Langsung Kasus Istri Korban KDRT Malah Jadi Tersangka https://t.co/xgLdgBWGjy";11;63;258;816;;in;1442661179491446792;1661608943221883000;1661608943221882881;"";"";logikapolitikid
Thu May 25 07:09:05 +0000 2023;1661630451742810000;1661630451742810112;"Prabowo akan Bertemu Jokowi Pada Kamis Siang https://t.co/r1M5ddS4l3";1;4;0;1;;in;55507370;1661630451742810000;1661630451742810112;"";"";tvOneNews
Thu May 25 07:18:17 +0000 2023;1661632766067474400;1661632766067474433;"@PutraErlangga95 Mungkin Prabowo jadi menhan 2 periode dengan presiden yang baru.";0;0;0;0;;in;2930600748;1661406165904035800;1661406165904035840;"";"";jakartanewb
Thu May 25 07:17:26 +0000 2023;1661632553269493800;1661632553269493760;"@aniesbaswedan @calon pemimpin masa depan memang arus perbanyak ukua atau silaturahmi itu semua akan membuat kita lebih kenal dan mengetahui dan sekaligus mengkroscek disetiap wilayah karena itu semua nanti akan lebih mudah ketika pak Anis Baswedan terpilih sebagai presiden RI.🤲";0;0;0;0;;in;1661010239444115461;1661615129165955000;1661615129165955072;"";"";AdiJaya45860062
Thu May 25 07:16:26 +0000 2023;1661632298171900000;1661632298171899905;"Dalam politik, tidak ada yang terjadi secara kebetulan. Jika itu terjadi, anda dapat bertaruh hal itu pasti direncanakan. | Franklin D Roosevelt (1882-1945) Presiden AS ke-32 @jokowi @prabowo @Gerindra @habiburokhman @Don_dasco @gibran_tweet";0;0;0;0;;in;166845781;1661632298171900000;1661632298171899905;"";"";matanews
Thu May 25 07:17:06 +0000 2023;1661632469077205000;1661632469077204993;"“Saya juga ingatkan Presiden dan TNI-Polri disiplin, kompak, kita sama-sama abdi negara, pembela dan pelayan rakyat, jaga kerukunan dan persatuan,” katanya.#SemuaDukungPrabowo #IkutPakde Prabowo Subianto";0;1;0;0;;in;1598275455278551041;1661632436646858800;1661632436646858755;"";"";Muhamma48288841
Thu May 25 07:18:23 +0000 2023;1661632791635980300;1661632791635980290;"@DepokGue_ @aniesbaswedan Ini media Depok ato media PKB sih? \n\nTrs tiap pemilu, Cak Imin kyk nya napsu banget pengen jadi presiden 🤣";0;1;0;0;;in;1649083147718631425;1661615129165955000;1661615129165955072;"";"";RoniAndriani14
Thu May 25 07:18:15 +0000 2023;1661632756798083000;1661632756798083073;"@ZakkyAndy @bsi_ch @Munir_Timur Nih hasil kerja presiden lu Bong 😋 https://t.co/XSIseVPr4B";0;0;0;0;;in;1571292512626835457;1661261128645906400;1661261128645906438;"https://pbs.twimg.com/media/Fw9OK8pakAASXQV.jpg";"photo";Petruk_Penipu
Thu May 25 07:16:51 +0000 2023;1661632403293761500;1661632403293761537;"@KakekHalal pak @aniesbaswedan sebagai presiden 2024";0;0;0;0;;in;96088325;1661580729476849700;1661580729476849664;"";"";jamal_bogor
Thu May 25 07:16:58 +0000 2023;1661632433253662700;1661632433253662721;"@Adrianussatrio presiden ku juga pernah gini.\nyakan pakde @jokowi !?";0;0;0;0;;in;109203459;1661368600421355500;1661368600421355521;"";"";RenjesPink
Thu May 25 07:16:59 +0000 2023;1661632439419306000;1661632439419305985;"Pacitan, IDM – Menteri Pertahanan (Menhan) Prabowo Subianto menyambangi Koramil 0801/01 Pacitan, Sabtu (20/5). Prabowo mengatakan ia ditugaskan secara langsung oleh Presiden Joko Widodo (Jokowi) untuk melihat kesiapan TNI. #SemuaDukungPrabowo #IkutPakde Prabowo Subianto";0;1;0;1;;in;1598275455278551041;1661632436646858800;1661632436646858755;"";"";Muhamma48288841
Thu May 25 07:17:05 +0000 2023;1661632462798323700;1661632462798323714;"Presiden Direktur PT Blue Bird Tbk, Sigit Priawan Djokosoetono, terpantau sedang narik alias menjadi sopir taksi di sekitaran Jakarta. Aktivitas saat menjadi sopir taksi pun diceritakannya dalam unggahan di Instagram pribadinya (at)sigitdjokosoetono https://t.co/UEPRLIC3AA https://t.co/Z5w9OCBMfQ";0;0;0;0;;in;1318893514336264193;1661632462798323700;1661632462798323714;"https://pbs.twimg.com/media/Fw9N60MaYAUPwEP.jpg";"photo";IDNTimesJatim
Thu May 25 07:16:36 +0000 2023;1661632342765764600;1661632342765764608;"@Candra4smara buat yg ingusan dimaafkan, trus dinasihati, mana tau kalau sdh besar jadi bakal ngak jadi calon presiden.";0;0;0;1;;in;2428845116;1661572986141540400;1661572986141540353;"";"";cebongsesumbar
Thu May 25 07:16:28 +0000 2023;1661632306703143000;1661632306703142912;"Ada yg berpikir bhw Presiden, anggota DPR, dll. adalah petugas partai. Akibatnya, mereka harus mengikuti arahan pemimpin partai... Seandainya saja dikatakan "Presiden, menteri, anggota DPR adalah kader2 partai yg dipersembahkan bagi bangsa dan negara Indonesia"...";0;0;0;0;;in;760320749760491521;1661632306703143000;1661632306703142912;"";"";EddyScj
Thu May 25 07:18:00 +0000 2023;1661632692159660000;1661632692159660038;"CC: Bapak Presiden Republik Indonesia Ir. @jokowi @basuki_btp @AhokBasuki_btp";0;0;0;0;;in;609620003;1661632692159660000;1661632692159660038;"";"";Adv_ERAT
Thu May 25 07:17:04 +0000 2023;1661632460130779100;1661632460130779139;"ERICKTHOHIRNEWS|  Survei: Erick Thohir Bakal Calon Wakil Presiden Terpopuler - https://t.co/Zspo6F9Aip | BangkitBersamaET  https://t.co/uBfgenkgyk";0;0;0;0;;in;1618564663784140802;1661632460130779100;1661632460130779139;"";"";ET_Monitor
Thu May 25 07:17:23 +0000 2023;1661632536823607300;1661632536823607297;"@KakekHalal Pak @aniesbaswedan presiden 2024";0;0;0;0;;in;96088325;1661562931363057700;1661562931363057666;"";"";jamal_bogor
Thu May 25 07:18:11 +0000 2023;1661632737982451700;1661632737982451712;"Menteri PUPR tanggapi kritikan Anies soal pembangunan jalan era Presiden Jokowi vs SBY. Salah baca data?\nhttps://t.co/llcVR2ZKIJ";0;3;0;5;;in;847372542830444544;1661632737982451700;1661632737982451712;"";"";cnbcindonesia
Thu May 25 07:16:57 +0000 2023;1661632429327814700;1661632429327814661;"@jimdfxnje tadi ada beberapa komen yg bahas ttg ini, tapi td ak cek lagi udh gaada/tenggelem komenan army 😳";0;1;0;0;;in;1307985680635555840;1661574824270131200;1661574824270131200;"";"";veyourbaebae
Thu May 25 07:15:12 +0000 2023;1661631988066062300;1661631988066062336;"@67fleurd DISURUH TAKE DOWN GA MAU. BISA BACA GA LU, BLOKKK?";0;0;0;0;;in;1307985680635555840;1661480392376090600;1661480392376090624;"";"";veyourbaebae
Thu May 25 07:15:57 +0000 2023;1661632176121860000;1661632176121860098;"Anak2 Genz mendukung calon presiden Indonesia yang bangsa ini percaya, Kerenin Indonesia UrusanGue sebagai sikap pilihan cermat ke pak pakprabowo-s.\n\n#KerennyaBarengPS08 https://t.co/VUSUbb1Wbi";0;0;0;0;;in;1640945033305276417;1661632176121860000;1661632176121860098;"https://pbs.twimg.com/media/Fw9Np1KacAAIAph.jpg";"photo";abdul_az3
Thu May 25 07:15:09 +0000 2023;1661631978536566800;1661631978536566784;"@collegemenfess Nggak deh nggak diperiksa juga";0;0;0;0;;in;1448989027630075904;1661625687747465200;1661625687747465217;"";"";jangancapek
Thu May 25 07:15:55 +0000 2023;1661632168802787300;1661632168802787328;"Elite Parpol Berebut Restu Presiden, Gegara Jokowi Setengah Hati Ikuti Perintah PDIP Usung Ganjar\nhttps://t.co/7TasVEOMGf";0;0;0;1;;in;1512483442600341505;1661632168802787300;1661632168802787328;"";"";BeritakanID_com
Thu May 25 07:15:20 +0000 2023;1661632022526460000;1661632022526459904;"Gini mau jadi presiden??? Ambyarrrrr... 😆😆😆 https://t.co/KWdZq903tr";0;0;0;0;;in;86736083;1661632022526460000;1661632022526459904;"https://pbs.twimg.com/media/Fw9NhNtaIAEYRvd.jpg";"photo";anselmoes
Thu May 25 07:15:56 +0000 2023;1661632172107890700;1661632172107890688;"@AbdulRachimmks @aniesbaswedan garis miring boleh bang?";0;0;0;0;;in;1557674100726046720;1661615129165955000;1661615129165955072;"";"";Julfiarmen70
Thu May 25 07:15:49 +0000 2023;1661632142777143300;1661632142777143296;"Jika nanti saya jadi presiden WNI keturunan tak boleh punya tanah di di Indonesia";0;0;0;0;;in;1560870618081685505;1661632142777143300;1661632142777143296;"";"";Donisetiyawana1
Thu May 25 07:15:41 +0000 2023;1661632109705052200;1661632109705052160;"Ketua Dewan Perwakilan Rakyat (DPR), Puan Maharani merasa perihatin atas muncul fenomena banyaknya lulusan Sekolah Menengah Kejuruan (SMK) yang belum mendapat pekerjaan atau masih menganggur.\n\nMerujuk pada Peraturan Presiden (Perpres) No. 68 Tahun 2022 Tentang Revitalisasi… https://t.co/lbam1M7iwM";1;0;0;0;;in;46693036;1661632109705052200;1661632109705052160;"https://pbs.twimg.com/media/Fw9NlwmakAEsR0a.jpg";"photo";inilahdotcom
