rating,review
5,Saya senang sekali membeli barang ini di tanggal cantik 4.4. Saya mendapatkan harga terjangkau dan garansi sampai di hari berikutnya dengan gratis ongkir. Kualitas barang... 
5,recommended
5,Good
5,top banget
4,"jangkauan mouse cukup luas dan cepat merrspon, silent click, warna rose nya cenderung ke abu2 kurang pink... cocok buat tangan kecil karna kalo tangan besar kayanya kuran... "
5,siip
5,fast response dan recommended seller. Terima kasih
5,Barang bagus pengiriman cepat
5,✨✨
5,Produk sesuai deskripsi. Semoga awet. Tq
5,"barang berfungsi dengan baik
koneksi antar device mudah
tipis tapi kokoh"
5,ok terima kasih
5,ok terima kasih
5,barang diterima dan oke bangets
5,"Respon seller cepat, pengiriman expedisi juga cepat, produk sesuai dgn pesanan dan kualifikasi, mouse berfungsi dgn baik, hanya saja masih ada terdengar sedikit suara ket... "
5,"respon cepat, barang bagus, pengiriman cepat"
5,Kualitas logitech ga pernah mengecewakan emang! Mantulity
5,Kualitas logitech ga pernah mengecewakan emang! Mantulity
5,baguss
5,"Kualitas bagus, pengiriman cepat, packing aman"
5,"belum dicoba, mudah2an awet"
5,Mantap
5,Mantul sangat pokoke...
5,"Keren, semoga berfungsi dengan baik dan daya tahan batrei sesuai dengan deskripsi produk"
5,Pengiriman cepat dan barang berfungsi dengan baik. Relatif cepat untuk gerak kursornya.
5,Worth to buy. Logitech ngga pernah mengecewakan.
5,"kualitas bagus, cuma warna pinknya lebih gelap dari foto, tapi baguss"
5,Butuh penyesuaian tapi sangat menolong...
5,Packingnya rapih dan aman. Pemrosesan barang cepat. Barang berfungsi dengan baik.
5,"cepat tiba, barang berfungsi normal"
5,"Barang sesuai deskripsi, mantap. packing bagus dan diberi bubble wrap. sangat recommended!"
5,kualitas barang baik. minim noise juga.
5,"Barang sesuai, packaging rapih, pengiriman cepat"
5,berfungsi dengan baik. desainnya bagus
5,murah tur apik wkwkwk
5,barang dtrima baik..packagkng ok. thanks ya
5,"Mant, tidak mengecewakan"
5,"Barang top markotop
Sukses selalu Juragan"
5,"emang udah paling bener kalo beli perlengkapan kerja di tokonya langsung, ga ragu barang counterfeit, proses pembelian cepat responnya, pengiriman terjamin, packinya rapi... "
5,Sesuai deskripsi.
5,"Sudah dipakai, oke banget, proses dan pengiriman cepat, terima kasih banyak"
5,LOGIKA aja pake LOGITECH...MANTAB...🍻
5,"Sesuai deskripsi, pengiriman cepat."
5,"sempat menerima barang yg tidak berfungsi, setelah menghubungi pihak logitec barang tersebut bisa di tukar dgn prosedur yang mudah, barang pengganti berfungsi dengan baik... "
5,"pros:
- connection smooth
- scrolling ok

cons:
- agak panas kalau lama2 di tangan? yg m331 ga sepanas ini rasanya
- sedikit kegedean, harusnya coba yg regular kayanya"
4,"sesuai ekspektasi, tapi sayang follow up ke kurir nya ga di monitor. yg harusnya same day jadi beda hari sampainya"
5,Barang sesuai dan kondisi baik tanpa cacat
5,"Barang sesuai dengan spesifikasi, benar2 smooth dan silent.
Penjual fast dan good response. Top dah."
5,mantap
5,"Sesuai ekspektasi, kondisi aman, normal, bekerja dengan baik"
5,berfungsi dgn baik
5,"Tercancel barang hilang pas lebaran, tapi makasih min udah direspon cepat. Mantap dah"
5,alhamdulillah semoga berkah
5,"jatuh bbrp kali, tp msh berfungsi baik.... tahan banting .. good quality"
5,"berfungsi semourna, semoga aja awet barangnya"
5,"Proses order cepat, pengiriman cepat, barang bagus. Langsung produktif untuk dipake kerja. Terima kasih."
5,"keyboard bagus terasa solid, mouse ringan mnrt saya.. lumayanlah harga segini"
5,kualitas oke sesuai deskripsi
5,"Logitech, kualitasnya ga ush diragukan lagi"
5,mantull.. koneksi pake usb receiver lgsg konek semuaa
5,"baang sampai sesuai deskripsi, terima kasih"
5,Barang berfungsi dgn baik; semoga awet
4,kekecilan di kepala sy
5,ORIGINAL RECOMMENDED!
5,Mouse tiba dgn selamat dan berfungsi dengan baik
5,"Packaging sangat aman dan rapih, mousenya mulus dan cakep. Puas sekali."
5,barang oke. pengiriman cepat. seller responsif. good job. maturnuwun logitech.
5,barang sampai dengan selamat mantap
5,"Mantap, original, pengiriman pakai GTL (Dilayani Tokopedia) super duper cepat. Terima kasih."
5,Good Job!
5,"oke, packing mantap, kalau mousenya kapan restock?"
5,Mantab. Produk bagus. Semoga awet
5,Produk oke.
5,Mouse Pad sangat ringan dan juga permukaannya sangat halus.
5,"kirimnya cepat, mouse sangat enak berfungsi baik"
5,"Barangnya bagus, packingnya jg aman dan rapih!"
5,Barangnya ok
5,bagus kalo mau beli mah
5,"Enak bgt besarnya pas, tapi jgn dibawa kemana mana. Terlalu besar."
5,"Alhamdulillah. Berfungsi dengan baik di mac air M1, semoga awet. Packing aman. Terimakasih Seller."
5,kualitas oke response cepat
5,Mousenya silent bgt dan seamless proses multi device nya
5,"Barang sampai bagus, sdh di tes berfungsi, fast respon"
5,"packing mantap, ada garansi nya bismillah awett, delivery jg mantappp"
5,mouse works ... pengiriman oke
5,mantap sesuai deskripsi
5,sudah dipakai sejauh ini berfungsi dengan baik
5,Sangat memuaskan
5,"Kualitas dan Performa Produknya OK dan design dan warna yg apik sekali...  
berfungsi dg baik dan sangat nyaman saat dipakai kerja...   
Seller yg cepat respon, Kurir yg... "
5,"Kualitas dan Performa Produknya OK, sangat nyaman saat dipakai kerja, design dan warna yg apik sekali...  
Seller yg cepat respon, Kurir yg cepat antar..
mantab... mantab... "
5,sesuai dengan deskripsi
5,mantap
5,"Pengirimannya cepat, berfungsi dengan baik"
5,ok banget sesuai deskripsi. best buy so far terkait mouse
5,kualitas bagus sudah di coba aman berfungsi dengan baik trimakasih
5,aman sampai tujuan packing bagus
5,Pengiriman dari seller cepat tp terkendala dr jne yg pengiriman ikut libur lebaran jd nya barang udh sampai jne tgl 19 April tp baru dikirim 26 April. Disayangkan di olsh... 
5,"Berfungsi dengan baik, cukup nyaman dipakai,  warnanya juga bagus. Langsung dipake buat kerja"
5,produk ori
5,"packing mantap, suara mantap ,mantap."
5,"bekerja normal, good"
5,"Logitech sangat bagus, tidak mengecewakan. barang sampai besoknya setelah saya transfer. Tombol2 keyboardnya oke punya, mousenya juga bagus, gak ada yg error. Semoga awet... "
5,"Barang sesuai deskripsi, packing rapih, delivery cepat. Overall recommended seller!!!"
5,"Barang sesuai deskripsi, packing rapih, delivery cepat. Overall recommended seller!!!"
5,"ini kedua kalinya beli, yg pertama jebol klick kirinya, udah klop banget di tangan, gak bisa pilih yg lain"
5,"proses cepat, produk sesuai 👍"
5,"the best banget seller, itungan under 2 jam paket sampe pakai instant, respon cepet tanggap"
5,Produk sangat sesuai dengan foto dan deskripsi yang ada di halaman produk. Material dari produk terasa kokoh dan desain mouse cocok dengan tangan saya sehingga nyaman jik... 
5,produk original. jadwal pengiriman sesuai 👍
5,mantap
5,"Sebelom nya udh make yang original M650 1 tahun dan yang ini nggak ada beda nya, sama² puas. Untuk ukuran nya, yg ini jauh lbh besar dibanding M650 yang original. Kalau d... "
5,bagus barangnya mantap
5,"Bagus banget keyboardnya.
Tipis, dan kecil, 
Terutama bisa bluetooth dipakai ke tablet/hape.
Walupun terkadang beberapa tuts merasa ringkih saja.
Tapi overall suka sekali... "
5,bsrang ok
5,Diterima dalam kondisi baik dan lengkap. Kualitas produk oke. Semua berfungsi
5,mantap
5,Mantab semua bisa sesuai fungsi tidak ada kekutangan
5,"Mantab suaranya jernih ringan juga , tp mic belum dicoba"
5,"Barang ori, pengiriman super cepat, pesen jam 10 mlm, besok siangnya uda sampe sby.. mantab!"
5,"Barang sesuai deskripsi, proses cepat"
5,Packaging nya rapih.. Keren..Aman.. Pilihan kurir banyak.. Terimakasih seller.. Semoga berfungsi dg baik dan awet y...
5,Barang sangat bagus dan original. Pokoknya puas belanja disini
5,packing aman dan rapi ..barang masih tersegel...isi lengkap plus baterai...berfungsi dengan baik ...recommended....thanks
5,"Kualitas oke, bener2 silent."
5,"KEREN!! PACKING KARDUS DOUBLE BUBBLE WARP SAMPENYA JUGA CEPET, PADAHAL LIBUR NASIONAL 1 MINGGU.
SUARA BASS DAN TRIBBLE PAS SESUAI EKSPEKTASI!"
5,ok cocok bisa dipakai
5,"Logitech merk fav saya, nyaman digenggam dan mudah dipakai..
thanks juga bonus baterai nya.. 🙏😊"
5,"cukup silent, enak dipake, warnanya lucu, material cukup kokoh, harganya terjangkau karena beli pas flash sale dan semoga awet"
5,"Barang sampai dengan aman, suara klik mouse sudah cukup silent, Recommended"
5,bermanfaat
5,oke sudah dicoba.
5,"pengiriman sangat cepat, ori mksh"
5,gue n keluarga selalu pake logitech sedari dulu
5,barang tiba selamat. terimakasi.
5,"mantap!!! enak, nyaman, batrenya awet beneeerrr ❤️❤️❤️❤️❤️"
5,oke
5,"barang sesuai, pengiriman cepat sekali"
5,cepat pengirimannya
5,kualitias produk bagus dan cepat pengirimannya
5,Ok siap
5,"pengiriman cepat, barang berfungsi dengan baik"
5,double wrap ..mantap.. tks
5,"Barang sampai dengan selamat, barang baru, bagus, dan tidak ada cacat saat sampai"
5,"Berfungsi dengan baik, barangnya compact"
5,"Barangnya bagus, packaging bagus dan aman👍👍"
5,"kualitas oke, cuma pengiriman lama banget sampe harus komplain"
5,Packing bagus barang ori pengiriman cepat
4,Di awal lamput baterai ngga sesuai petunjuk. Tapi berfungsi.
5,Paket diterima dgn baik.. packaging rapi dan mouse berfungsi dgn baik. thank you!
5,Mantep barangnya
5,"sesuai ekspektasi, pengiriman cepat"
5,terima kasih. paket sdh diterima dan berfungsi
3,"seller lambat respon
barang sesuai deskripsi
kemasan biasa,cenderung ringkih malah,
tracking sistem ga update
lama barangnya dtng
kurir ok"
5,Produk bekerja dengan baik
5,"Cakep warna dan bentuknya, berfungsi baik"
5,Working as intended
5,Sesuai deskripsi 👍
4,"barang sampe dengan selamat dan berfungsi dengan baik, cuman agak di sayangkan ada lecet sedikit d speakernya kayak abis tergores, sisanya mantap"
5,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
5,"Sellernya top dengan response sangat cepat. Semalam tiba2 mouse rusak, langsung order, eh siang ini sudah diterima dengan baik dan aman. Barang juga bagus dan bisa diperg... "
5,Nyaman di telapak tangan.
5,"Desain oke, ga kebesaran & ga kekecilan. Emang bukan yg silent klik tp bunyi kliknya ga berisik sama sekali. Thank you"
5,Terimakasih banyak ya gan semoga bermanfaat dan bisa awet
5,Terimakasih banyak ya gan semoga bermanfaat dan bisa awet
5,recommended seller n product
5,sangat nyaman digunakan!
5,"Bagus, respon super cepat"
5,Kualitas dan performa optimal
5,"Pengiriman sangat cepat meskipun di masa peak season Lebaran, pelayanan yang luar biasa. Mouse Logitech ini enak banget dipakainya, sudah lengkap dengan baterai Duracell... "
5,Barang sampai. Pengiriman bagus. Sudah dipakai sekitar sebulanan dan belum ada masalah. Sesuai deskripsi. Semoga awet.
5,"Barang sesuai deskripsi,thanks ya"
5,langganan beli disini
5,"pengiriman cepat walau lagi peak season
free ongkir pula"
5,langganan beli di official store
5,"mantap tidak ada masalah produk berfungsi dengan baik, udah dpt baterai and nano receiver."
5,Ok lah kalo begitu
5,Enak di genggam dan terlihat kokoh..
4,"minus: feet kasar, kurang nyaman digerakkan
plus: tombol dan scroll bagus, silent
note: klo biasa dgn mouse gendut canggung pake yg ceper."
5,mantavv...
5,Barangnya okeee
5,bagus
5,"Barang nya si oke kualitas bagus, bluetooth tinggal konek, barang gada masalah, sayang packing nya..hmm.."
4,"Barang nya si oke kualitas bagus, bluetooth tinggal konek, barang gada masalah, sayang packing nya..hmm.."
5,Ok barangnya dan packaging
5,terima kasih
5,alhamdulillah barang sdah sampai. respon mouse nya bagus bgt
5,Barang berfungsi dengan baik..
5,"Pertama kali beli mouse ergo, awalnya kerasa kagok tapi lama lama jadi nyaman. Jadi takut gabisa balik ke mouse biasa"
5,"barangnya okee banget, pengiriman cepat"
5,"Setelah dicoba enak dipakai, ringan responsif dan nyaman ditangan, semoga awet. seller juga ramah dan cepat dalam pengiriman, thanks seller"
5,"Alhamdulillah, barang sampai dengan selamat dan aman. Bungkusnya rapi, aman, barang pun sampai dengan cepat. Terima kasih Logitech dan Tokopedia, juga kurir yang sudah me... "
5,Bintang mewakili ulasan
5,barang bagus berkualitas
5,barang mantep udah plus battery. langsung colok sat set sut nyala.
5,mousenya nyaman dipakai dan ringan
5,mantap... kualitas dan respon penjual oke... brg cpt smpe...
5,👍
5,"Mouse tiba dgn selamat, aman berfungsi dgn baik, packing barang standar bubble warp cukup, semoga awet terimakasih 🤝🙏"
5,"mantap, nyaman & ringan. pas bgt di tangan"
5,"Barang bagus, cepat sampai, recommended!"
5,"secara tampilan emg ganteng, tp pas dipake karena belom terbiasa aneh aja gitu 🤣"
5,"seller top, mousenya lumayan berbobot tapi pas ditangan, batre emang masih gonta ganti bukan yg dicas, tapi jadi lebih praktis kalo abis dan pengen tetep wireless tinggal... "
4,"Mouse cepat pairing, ringan kecil dan dapat dipakai dgan. packing aman.. tapi lama sampainya, estimasi tgl 15 Apr.. sampai 18 Apr.."
5,"masih penyesuain, jadi blom bisa komen,"
5,Terima kasih semoga awet
5,"Kualitas terbaik, barang cepat sampai, fast respon sellernya"
5,Suara bagus
5,Toko resminya yahud banget. Fast Respon. Orderan yang 4 jam sampai beneran sampai. Barang dikemas dengan bubble wrap dan di masukkan dalam kardus. Mantap. Barang bisa bek... 
5,Bagus
5,Semoga awet
5,bagus beud
5,lgs dipake kerja dan puas. suara klik masih ada tapi lebih halus gak cempreng. warnanya cantik bisa bikin mood up!
5,semoga awet buat zoom
5,"Ringan, dan original"
5,"Berat & kokoh. Pengalaman ngetiknya jadi unik.
Barusan dipakai untuk iphone & lumayan nyaman.

SukaSukaSukaSukaSukaSuka SukaSukaSukaSukaSukaSuka SukaSukaSukaSukaS... "
5,"mantap... logitech memang gak usah diragukan kualitasnya.. barang oke, pengiriman cepat, benar2 90% silent click dan tombol lembut sewaktu ditekan"
5,mantapp👍🏻
5,"mouse mantap dan berkualitas dengan harga yang terjangkau
senyap, bisa 2 koneksi"
5,Mouse berfungsi dengan baik Bagus untuk kerja sehari-hari
5,"Barang diterima dalam kondisi baik dan lengkap sesuai pesanan.
Sudah dicoba juga dan berfungsi normal.
Ukuran yg ringkas sangat memudahkan utk dibawa2 sesuai peruntukanny... "
5,"Barang diterima dalam kondisi baik dan lengkap sesuai pesanan.
Sudah dicoba juga dan berfungsi normal.
Ukuran yg ringkas sangat memudahkan utk dibawa2 sesuai peruntukanny... "
5,"Logitech emang udha ga diraguin, mouse murah berkualitas"
5,The best.
5,Sesuai Deskripsi semoga awet
5,"good product, recommended seller"
5,Sejauh ini tidak mengecewakan. pengiriman juga cepat. Juara!
5,Barang ok
5,TOP! Recommended Seller! Sesuai ekspektasi.. Thx Toped too..
5,Terima kasih Tokopedia dan Logitech...
5,produk bagus
4,seller fast respon
5,"Kualitas bagus, tetap ada suara kliknya, tapi tidak kuat, harga terjangkau. Semoga awet"
5,Lampu On Off nya ketika distel ke kanan tdk menyala..Tp bs tetap berfungsi keyboardnya..Sangat bermafaat.Sukses selalu buat tokonya :)
5,"barang ok, packing rapi"
5,Keren.. sesuai harga.. pengganti yg pas apple magic keyboard yg harganya lebih mahal
5,"kualitas sesuai..hanya terlalu kecil buat tangan saya, jd cpt pegal"
5,Tetikus
5,barang ori mantap packing aman
5,not bad
5,oke
5,👍
5,pengiriman cepat
5,"Silent keyboardnya bener2x cocok untuk kerja malam.
Untuk donglenya, pastikan periksa kembali di box-nya (karena ditempelnya di box, bukan di keyboard atau di mouse). Unt... "
5,"Barang Oke, Berfungsi dengan baik"
5,mantap
5,Mantab...sesuai dengan iklan dan berfungsi dengan baik.batrenya pake duracell 👍👍👍👍
4,Untuk harga segini suaranya oke
5,asli original mantap
5,"Bagus, empuk, berfungsi normal"
5,"Pembelian ke 2, kwalitas bagus, pengiriman cepat. t kasih"
5,mantaap
5,"pengirimannya cepet, packing juga aman, produk original, berfungsi dg baik, include battere alkaline, rekomendasi lah"
5,Mantapp. Mudah2an awet
5,Mantap berfungsi dengan baik.. packing gede..tp yg terpenting suaranya mantap..cocok untuk di kamar
5,bagus
5,Bagus dan pengiriman cepat
5,gemes warnanya dan enak dipakai..semoga awet..
5,nyaman di tangan besar
5,biar bintang yang berbicara
4,"pengirimannya parah masa pesanan selesai tpi barangnya blm sampai, setelah ajukan complain baru datang barangnya. btw mousenya sih ok ya."
5,desain mewah dan tata letak tuts keyboard sangat efisien-efektif. nyaman dipake kerja. krn udh bundling mouse+keyboard jd lebih jemat USB. ga usah pusing2 krn ada auto of... 
5,"Barang sesuai dengan yang dideskripsikan.
Packingnya aman untuk barangnya sendiri, dengan bubblewarp dan kardus.
MANTAP!!!"
5,alhamdulillah paket sudah mendarat... mantap
5,produk original
5,paketnya sudah sampai.. kemasan bagus dikasih bubble wrap dan sudah ada battery nya tinggal plugn n play.. semoga awet
5,simply good...I am happy man👍😁
5,saler cakep. bonus batre bukan kaleng2
5,kualitasnya no kaleng-kaleng. sebanding lah sama harganya. Terima kasih.
5,Recommended!
5,"Barang ori, dapat harga promo, response cepat, packing cukup aman. Sudah dites pakai berfungsi baik, lancar sesuai expectasi"
5,Paket sudah sampai dan sudah dicoba... mantul sesuai diskripsi... recommended seller.
5,Sesuai dengan keterangan produk. Modelnya ramping. Tapi tidak bisa bluetooth. Pengiriman cepat. Admin juga responsif.
5,enak kalo dilayani Tokopedia
5,"bagus, tp bodinya agak besar"
4,Gripnya kurang makan. Pas diangkat gampang kegelincir dari tangan. Kalo yg make mouse suka diangkat - angkat seperti saya agak kurang rekomendasi.
5,"dipakai sudah ok lancar jaya, tapi pengiriman sicepat best meleset lewat 1 hari. sip ok good job"
5,Mantap
5,good. semoga awet
5,"Bagus, dan Berfungsi"
5,bisa menjadi langganan....semoga laris manis...sukses selalu...🙏👍
5,mantap saya langganan logitech suka dengan produknya awet terimakasih
5,bungkus rapi...memuaskan sekali pakai logitech tipe ini...sukses terus logitech
5,"Good ,,adik saya suka..."
5,"barang sesuai deskripsi, kualitas gk perlu diragukan, recommended seller"
5,"sesuai dengan pesanan, produk original"
5,"produk berfungsi dgn baik, pengiriman cepat. tks"
5,sesuai deskripsi
5,"Sesuai deskripsi, nyaman, bener2 silent nya beda dengan merk sebelah, dengan harga segini logitec juara lah,,,"
5,"bagus, tpi gk terlalu silent"
4,pengiriman cepat sesuai  pilihan menu...posisi cangkang di kepala agak terlalu keras jadi setelah dipakai 1 jam jadi engga nyaman. saya juga baru beli Logitech H340 dan b... 
5,"Alhamdulillah, order sudah saya terima..baik, order sesuai pesanan. harga sesuai. terima kasih."
5,terima kasih
5,"Thanks,, barang sudah sampai,, packing good aman,, barang sesuai,,"
5,"langsung di pakai  , kualitas good"
5,"Barang dah sampe, untuk kualitas oke... soalnya belanja nya di Official store.. 😊"
5,rekomendasi bintang yg menilai
5,Bagus bangettt dan cpt sampai
5,Sesuai ekspektasi
5,seller dan kurirnya gercep
5,"Mousenya lebih kecil dari ekspektasi saya, tapi tetap enak dipakai. Kliknya silent, connectnya mudah dan build qualitynya bagus."
5,produk original
5,produk ori
5,produk ori
4,"Barang berfungsi dengan baik. Cuma scrollnya lembut banget, jadi bikin kurang nyaman dipakai"
5,Mousenya enak dan kecil!!!
5,"cukup performatif untuk bekerja di ipad, bintang 4. namun untuk laptop windows bekerja dengan sangat baik, bintang 5 🎉"
5,"as expected from logitech 👏 silent click nya bener2 silent, tombolnya nggak keras, dan sensornya bagus 👍"
5,mantap
5,pesanan sesuai agakterkejut pas datang gambar didusnya wadna hitam tapi isinya sesuai hehe sejauh ini sudah2bl pakai dalam kondisi baik gaterlalu silent tapi cukup oke
5,Dijamin puas beli mX master 3s ini. keren banget asli
5,"belum di coba, tapi keliatannya dari fisiknya tidak ada masalah."
5,"Barang sudah diterima sesuai pesanan, packaging rapi, ongkir cepat & gratis mantabs..."
5,Keren! Full sized keyboard! Nyaman banget buat dipake kerja! Thank you!
5,mouse M220 ini sangat nyaman digunakan
5,desainya bagus benar2 ori
5,Bagus
5,"Sudah diterima, sesuai pesanan, terima kasih ..."
5,"gak salah pilih..enak,ringan cocok buat kerja👍"
5,"packing aman dan rapih, produk ori.. thanks seller.."
5,setelah dicoba baru terasa sisi premiumnya… silent clicknya top! low budget for apple user!
5,"warnanya lucu, ori, beneran silent mouse, jd klo kerja saat bayik lagi tidur tetep aman.."
5,"packing aman, tapi penempelan selotip utk dus paling luar kurang rapi. sempat dikira ada yang buka, tapi ternyata ga, barang masih segel. keyboard dan mouse sangat respon... "
5,"mantap paking aman rapi.. 
masih segel ok..
berfungsi dengan baik.."
5,Bagus smooth bgt sesuai ekspektasi tq
5,Sesuai dengan pesanan
3,Pengiirman lambat
5,Berfungsi dengan baik
5,Alhamdulillah rapi dan aman
5,senyap
5,"mouse nya nyaman, enak dipakai dan mudah digunakan"
5,Barang premium
5,"Beli mouse ini karena lagi ada flashsale hehe sama mouse lama scrollannya udh rusak. Packing aman banget, meski cuman mouse aja dan ukurannya kecil tapi kotaknya gede trs... "
5,"Barang datang dengan aman. Setelah dicoba lancar jaya! Koneksi bagus, klik beneran silent 👍"
5,Barang Good
5,working😍
5,"Cocok untuk tangan besar, banyak fitur, bisa custom tombol lewat software, scroll halaman panjang bisa cepet, scroll samping bisa, dipake di permukaan kaca masih bisa. Cu... "
5,"Pengemasan sangat rapih dan pengiriman cepat, respond seller saat di chat juga sangat2 cepat. Selalu langganan beli mouse Logitech di official store nya 😍"
5,"mantabs barang sesuai deskripsi,besar enak digenggam"
4,"Barang bagus dan berkualitas, mouse responsif, cepat conect, & nyaman digenggam. Hanya saja untuk kurir sicepat samgat tidak bertanggung jawab. Paket tidak dikirimkan... "
5,"pengiriman cepat, warna dan type sesuai dengan yang diorder. semoga sesuai dengan yang diharapkan..."
5,"Untuk kerja optimal, dengan keyboard qwerty yang sesuai dengan kebutuhan dan mouse untuk mengetik, ini pilihan yang paling rasional."
5,"Barang sesyai deskripsi, packing aman, pengiriman cepat"
5,Kualitas nggak perlu ditanya. Pengiriman cepet bener!
5,- awalnya mengira bakal perlu waktu lama buat penyesuaian pakai mouse lift. karena sebelumnya pakai mouse logi yang pebble (bentuknya datar). tapi ternyata nggak sampai 1... 
5,barang sesuai
5,"Pengiriman cepat, barang bekerja dg baik, makasih gan"
5,Mantabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb
5,Mantabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb
5,"suka sekali dengan produk nya. bekerja dengan sangat baik dan nyaman digunakan.

terimakasih"
5,Barang ori
5,"pengiriman cepat, packing aman, produk original, recommended seller"
5,"Alhamdulillah barang sampai, semoga awet"
5,min bisa minta tolong dibantu ini kok no detected ya min point arraw nya nda isa di gerakkan 🙏🏻🙏🏻🙏🏻
5,"Mouse datang dengan selamat. Barang sesuai dengan pesanan. Kualitas bagus, namanya logitech memang berkualitas. Bekerja dengan baik."
5,alhamdulillaah barang mendarat dg selamat
5,barang sesuai
5,Puas berkualitas
5,Gak perlu diragukan kualitasnya
5,"memang beda kalo beli original, mantab dan bergaransi resmi."
5,"jernih hasil videonya, suka banget, puas sama barangnya juga"
5,"suka banget sama barangny,aman"
5,"bagus barangnya, packing aman dari tokopedia."
5,"Barangnya bagus. Tapi terkadang keyboard sedikit lambat, mungkin masuk fase standby."
5,"Respon penjual baik, packing rapih dan aman, produk sesuai deskripsi, recomended seller, thanks ya."
5,"mantapp,  sesuai deskripsi.  pelayanan ramah dan cepat.. nyampenya juga cepat. puas euy. makasih"
5,Udah dicoba oke mantap
5,Barang sudah diterima
5,Barang sdh diterima dan berfungsih dengan baik
5,barang ok. pengiriman cepat.
5,Jelas bagus banget.
5,Mantap senyap
5,packing bagus dan kualitas barang ok
5,"barang bagus bgd,, desain, warna, teknologi dan finisingnya ok bgd sesuai maching,, simple dan ringan..

sedikit saran j,, kedepannya sdkit diperhatikan packingnya, kardu... "
5,Mantabbbss
5,Sudah diterima dgn baik
5,"barang bagus bgd, kualitas dan kuantitas mantep sesuai harga yg masih terjangkau..

cma sedikit saran j, kedepannya terkait packing tolong dirapihin lgi, kadusnya ringkih... "
5,"barang sesuai, qualitas mantuls"
5,"Datangnya cepet, nyaman ditangan, benar2 silence. mantaplah."
5,"Dikirim sangat cepat dan rapi menggunakan bubble wrap. Desain mousenya sangat simple. Mousenya diterima sudah dengan battery terpasang didalam, jadi tinggal di koneksikan... "
5,Setelah dipakai kerja memang tidak salah pilih Logitech
5,Barang sesuai pesanan ..makasih kk
5,wokeeeeyyyy
5,"bagus, enak di pakai nyaman 👍👍"
5,"barang sudah sampai & sesuai, berfungsi dgn baik, mantab"
5,"Barang berfungsi dgn baik, respon penjual sgt baik dan sgt cepat, lgsg diproses dan dikirim. Kurang dr 24jam sdh sampai"
5,Mouse berfungsi dengan baik dan enak digenggam. Ukuran tidak terlalu kecil untuk tangan orang dewasa.
5,Produk sesuai deskripsi. Terima kasih.
5,"silent, barang bagus, warna cakep, semoga awet"
5,"Baramg bagus dan ori. Sbeleumnya sdh pakai Peeble. Cocok utk dibawa karena tipis dan pakai bluetooth (bisa tanpa dongle, ini yg saya suka gak isah colok2). Pengiriman sup... "
5,"Pengiriman aman double bubble wrap.
mouse enak dan ditangan pas ."
5,"Barangnya berfungsi dengan baik, semoga awet"
5,"barang bagus, selamat sampai tujuam"
5,bagus dan nyaman
5,bagus dan nyaman
5,"barang sangat oke, praktis buat dibawa kemana mana, recommended bluetooth keyboard"
5,"agak kecil ditangan, tapi overall barang kondisi bagus dan work. Tinggal tunggu uji ketahanan aja"
5,good seller
5,"barang sesuai deskripsi, layanan toko baik"
5,"barang sesuai deskripsi, layanan toko baik"
5,barang sudah sampai
5,Enak banget dipakai
5,"Paketnya telah diterima dgn baik
berfungsi dengan baik..
cuma mohon packingnya lebih aman lg
ad kardusnya penyok...
untung barang didalamnya aman
terimakasih
rekomendasi... "
5,Woth to buy
5,"Mantap… Barang sampai dng selamat sesuai pesanan, packing oke.. Next order lagi kalau ada tambahan."
5,muantep dengan harganya super rekomended
5,barang sudah datang.. pengiriman cepat. terimakasih
5,Produk sesuai pesanan... pengiriman bagus
5,"Mantab ori sesuai pesawnan ,,,"
5,Mantap..
5,Kualitas produk sangat bagus 👍🏻👍🏻
5,sesuai deskripsi
5,mantap sih Ori
5,Cute banget warna nya . suka fitur nya jugaaa!!
5,Barang keren sesuai deskripsi...Semoga awet
5,Barang mantap sesuai deskripsi...Semoga awet
5,"d best pokoknya!!!!
pastinya rekomen seller"
5,barangnya oke. ringan. dan lgs ada batere. lgs dipake kerja
5,setelah pemakaian beberapa bulan cukup aman digunakan dan tanpa ada masalah
5,berfngsi dengan baik
5,lucuuuu bgt gemess bagus
5,proses pengirimannya cepet bgt. packing aman. dapet batere.
5,"pengiriman agak lama, overall ok tapi mouse pad agak kasar"
5,Proses cepat secepat kilat! Mantap
5,mantappp.....
5,"ukuran base sedikit lebih besar dibanding M337 (difoto warna merah), dilengkapi USB, plug and play, semoga awet seperti seri lainnya"
5,nyaman digunakan.. sesuai ekspektasi.👍👍
5,"respon penjual sangat cepat, barang sesuai dan kemasan super aman..."
5,Mantap
5,lumayan lah dengan harga segini suaranya
5,cepat pengirimannya
5,mantap barang bagus pengiriman cepat pcking aman cuma belom di coba ja
5,bagus banget... original... ngetiknya nyaman... pokoknya puas banget...
5,"packing ok, pengiriman cepat"
5,nice
5,mouse ukurannya pas. murah. kliknya berasa. kurang apalagi? beli sekarang
5,"Mantap, dan barang bagus"
5,sesuai dengan yg diorder
5,mantap dech belanja distore ini ...sore pesan besok pagi langsung sampai ....terima kasih
